Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Station,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Admin_Email,Admin_Phone,Uptime_Pct,Is_Healthy
Station1_LOG00112,SRV005,CL-3,2025-08-01 21:38:00,42.33,24.64,37.71,19.42,15.63,157.88,3.59,Station1,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,97.77667678206477,True
Station1_LOG00113,SRV017,CL-6,2025-08-01 18:59:00,22.07,84.56,34.47,10.93,15.46,845.81,9.68,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.8684847280506,False
Station1_LOG00114,SRV082,CL-10,2025-08-02 19:48:00,86.95,36.24,56.81,16.92,19.2,237.29,8.17,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,96.671555446916,False
Station1_LOG00115,SRV020,CL-9,2025-08-02 10:37:00,20.85,68.47,49.67,23.72,2.5,963.3,0.62,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.93567930948628,True
Station1_LOG00116,SRV050,CL-1,2025-08-01 23:49:00,56.3,55.19,23.54,11.0,8.16,835.23,0.99,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,99.88161010260458,True
Station1_LOG00117,SRV086,CL-4,2025-08-02 17:43:00,41.26,55.91,71.25,26.8,6.88,774.27,5.58,Station1,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.28447778418926,True
Station1_LOG00118,SRV035,CL-6,2025-08-01 16:23:00,73.3,54.66,22.38,8.16,5.58,650.37,9.67,Station1,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.5349372765287,True
Station1_LOG00119,SRV010,CL-4,2025-08-02 02:36:00,55.94,32.5,22.78,27.03,16.47,790.83,4.61,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.42044654530827,True
Station1_LOG00120,SRV016,CL-2,2025-08-01 06:48:00,51.95,24.49,50.07,6.13,15.21,817.18,7.02,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.14826498422713,True
Station1_LOG00121,SRV078,CL-1,2025-08-01 02:23:00,23.84,55.91,77.4,19.25,19.07,425.2,7.37,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,98.2962295119865,True
Station1_LOG00122,SRV067,CL-5,2025-08-01 16:36:00,83.12,87.4,79.55,24.88,1.65,201.16,3.95,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.0742040856126,False
Station1_LOG00123,SRV006,CL-4,2025-08-01 02:48:00,40.28,60.53,15.21,24.88,19.06,943.01,7.85,Station1,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,99.17443156721284,True
Station1_LOG00124,SRV097,CL-3,2025-08-01 11:24:00,70.38,39.15,19.68,29.06,14.59,688.31,8.2,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.82270175589726,True
Station1_LOG00125,SRV029,CL-2,2025-08-01 06:20:00,59.0,43.28,41.525000000000006,14.78,1.12,424.36,7.92,Station1,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,98.16785416859443,True
Station1_LOG00126,SRV014,CL-10,2025-08-01 12:18:00,13.13,81.94,41.525000000000006,19.35,16.91,972.74,7.25,Station1,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.26019653261768,False
Station1_LOG00127,SRV010,CL-4,2025-08-01 09:08:00,94.98,52.38,73.36,27.36,2.1,828.69,4.3,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.48378732037601,False
Station1_LOG00128,SRV082,CL-10,2025-08-02 03:37:00,68.05,81.78,57.39,2.02,18.43,363.44,3.59,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.02187832057325,False
Station1_LOG00129,SRV010,CL-4,2025-08-01 21:17:00,42.86,59.38,41.525000000000006,17.33,4.67,198.93,2.08,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.96522561066612,True
Station1_LOG00130,SRV050,CL-1,2025-08-02 12:07:00,77.65,20.93,75.35,20.99,1.51,178.71,2.96,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,98.37067209775967,True
Station1_LOG00131,SRV006,CL-4,2025-08-02 10:25:00,92.99,46.56,58.95,15.4,1.82,437.87,9.29,Station1,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,97.92244386796672,False
Station1_LOG00132,SRV050,CL-1,2025-08-02 00:31:00,89.5,22.03,41.525000000000006,16.0,15.78,714.15,2.28,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,99.68175537037813,False
Station1_LOG00133,SRV041,CL-10,2025-08-02 11:34:00,26.36,75.9,23.56,22.24,21.59,836.06,1.4,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.83282783655339,True
Station1_LOG00134,SRV086,CL-4,2025-08-01 13:45:00,43.27,64.6,79.86,18.48,23.17,432.74,4.79,Station1,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.90521792791351,True
Station1_LOG00135,SRV094,CL-8,2025-08-02 08:46:00,51.41,28.0,25.38,14.96,3.98,575.64,5.75,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.01099090111629,True
Station1_LOG00136,SRV056,CL-4,2025-08-02 11:43:00,65.74,23.52,52.57,23.72,16.23,501.39,7.18,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,98.58819828145585,True
Station1_LOG00137,SRV034,CL-6,2025-08-01 13:53:00,81.75,36.14,11.81,7.29,15.31,960.57,3.55,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.63178857403643,False
Station1_LOG00138,SRV045,CL-2,2025-08-02 13:34:00,46.66,41.63,57.84,4.36,5.06,128.59,1.43,Station1,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.90016920473774,True
Station1_LOG00139,SRV013,CL-2,2025-08-02 02:41:00,83.53,66.36,38.96,10.29,8.46,467.56,0.23,Station1,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.95083263857714,False
Station1_LOG00140,SRV013,CL-2,2025-08-02 07:01:00,55.16,55.91,17.06,1.2,18.36,865.27,4.03,Station1,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.53640860462441,True
Station1_LOG00141,SRV066,CL-9,2025-08-02 21:26:00,94.75,60.55,16.8,18.21,20.17,808.65,4.75,Station1,host-066,10.0.248.134,Linux,Frankfurt,Bob,bob@xyzcorp.com,+1-202-691-4215,99.41603147283008,False
Station1_LOG00142,SRV073,CL-3,2025-08-01 11:59:00,94.61,55.8,62.99,1.61,21.95,318.63,0.95,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.70273483947682,False
Station1_LOG00143,SRV081,CL-4,2025-08-01 17:39:00,63.26,56.82,77.12,15.01,3.06,492.38,1.31,Station1,host-081,10.0.91.217,Windows,London,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.73465129939841,True
Station1_LOG00144,SRV032,CL-4,2025-08-02 00:58:00,65.71,51.69,57.35,9.09,11.27,805.77,8.0,Station1,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.01692124310308,True
Station1_LOG00145,SRV019,CL-2,2025-08-02 22:22:00,41.8,83.2,43.29,20.01,4.1,965.79,7.31,Station1,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.2487925187545,False
Station1_LOG00146,SRV097,CL-3,2025-08-02 18:25:00,91.86,41.92,10.63,7.22,3.44,411.94,8.45,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,97.9899617022289,False
Station1_LOG00147,SRV034,CL-6,2025-08-01 07:25:00,27.88,69.17,35.5,10.77,2.32,754.46,1.56,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.7936562524801,True
Station1_LOG00148,SRV020,CL-9,2025-08-01 05:55:00,42.35,72.23,24.17,28.76,23.98,558.8,8.45,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,98.51035698545614,True
Station1_LOG00149,SRV036,CL-9,2025-08-02 17:48:00,28.57,37.53,40.88,15.93,15.87,820.6,9.37,Station1,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,98.87104353169391,True
Station1_LOG00150,SRV082,CL-10,2025-08-02 12:03:00,21.42,86.88,40.56,15.03,15.65,418.27,6.63,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.43963285478937,False
Station1_LOG00151,SRV027,CL-7,2025-08-01 19:02:00,52.28,55.91,34.02,11.45,2.74,340.73,3.5,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.98323795136973,True
Station1_LOG00152,SRV097,CL-3,2025-08-02 02:17:00,80.81,55.91,30.59,1.61,6.12,921.04,6.42,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.30778685873246,False
Station1_LOG00153,SRV094,CL-8,2025-08-02 08:24:00,45.37,67.31,21.72,16.38,18.44,177.4,0.8,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.55106621773288,True
Station1_LOG00154,SRV011,CL-7,2025-08-02 00:13:00,45.13,74.58,19.68,26.56,17.5,730.36,0.39,Station1,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.94663017447827,True
Station1_LOG00155,SRV014,CL-10,2025-08-02 05:52:00,75.09,23.34,49.22,11.41,19.99,253.21,5.14,Station1,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.01045093864911,True
Station1_LOG00156,SRV063,CL-10,2025-08-02 07:56:00,66.13,81.0,43.9,10.13,20.99,549.1,5.21,Station1,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.06009272789593,False
Station1_LOG00157,SRV077,CL-1,2025-08-01 13:30:00,54.75,61.8,10.48,22.04,20.16,299.3,5.23,Station1,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.28259941549273,True
Station1_LOG00158,SRV001,CL-8,2025-08-01 02:08:00,37.71,55.91,71.76,9.42,4.03,938.71,5.15,Station1,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,99.45436823257687,True
Station1_LOG00159,SRV048,CL-9,2025-08-02 02:06:00,88.79,25.66,62.64,20.08,14.09,669.25,9.77,Station1,host-048,10.0.64.1,Linux,Frankfurt,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.56116167417748,False
Station1_LOG00160,SRV031,CL-7,2025-08-01 09:41:00,58.62,55.91,78.34,4.02,9.11,719.96,8.27,Station1,host-031,10.0.74.72,Linux,London,Bob,bob@xyzcorp.com,+1-202-691-4215,98.86436977328592,True
Station1_LOG00161,SRV046,CL-7,2025-08-01 10:41:00,22.15,44.03,25.89,19.25,8.12,618.75,6.01,Station1,host-046,10.0.23.82,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.03803060375185,True
Station1_LOG00162,SRV073,CL-3,2025-08-01 05:05:00,16.06,35.38,10.55,27.03,13.72,880.89,5.52,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.3772633431482,True
Station1_LOG00163,SRV073,CL-3,2025-08-02 17:56:00,83.97,58.46,58.26,23.26,6.67,510.88,9.07,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,98.25560150014424,False
Station1_LOG00164,SRV020,CL-9,2025-08-01 08:20:00,11.5,61.86,19.34,16.84,5.24,902.95,4.84,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.46683704380969,True
Station1_LOG00165,SRV040,CL-6,2025-08-01 17:43:00,13.71,29.84,58.6,10.19,14.88,659.99,1.5,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.77323920240669,True
Station1_LOG00166,SRV089,CL-1,2025-08-01 02:30:00,51.98,39.7,31.85,1.57,12.74,858.26,2.33,Station1,host-089,10.0.225.14,Windows,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.72925551075424,True
Station1_LOG00167,SRV035,CL-6,2025-08-01 06:40:00,62.16,23.29,15.53,3.65,22.41,434.52,6.36,Station1,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.55743059335873,True
Station1_LOG00168,SRV071,CL-2,2025-08-02 02:55:00,92.56,62.05,36.61,26.52,15.05,352.05,8.1,Station1,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,97.75093710953769,False
Station1_LOG00169,SRV078,CL-1,2025-08-01 04:36:00,57.06,80.21,25.41,27.51,2.7,330.0,8.43,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,97.50908607392962,False
Station1_LOG00170,SRV043,CL-8,2025-08-02 03:44:00,49.07,79.09,66.01,24.02,23.05,508.39,0.42,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.91745445254614,True
Station1_LOG00171,SRV001,CL-8,2025-08-01 09:53:00,51.12,47.99,78.05,5.69,24.19,242.1,1.73,Station1,host-001,10.0.186.8,Windows,London,George,george@xyzcorp.com,+1-202-749-4405,99.29048927531477,True
Station1_LOG00172,SRV046,CL-7,2025-08-02 07:37:00,37.23,51.73,22.36,24.75,9.91,576.72,4.8,Station1,host-046,10.0.23.82,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.17457697069749,True
Station1_LOG00173,SRV010,CL-4,2025-08-01 14:04:00,15.13,36.91,7.28,7.71,2.64,297.46,1.06,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.64491491357363,True
Station1_LOG00174,SRV034,CL-6,2025-08-01 20:06:00,52.38,72.64,34.01,11.7,2.55,486.71,5.63,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.85648129341511,True
Station1_LOG00175,SRV026,CL-2,2025-08-01 12:46:00,70.11,55.91,20.2,12.67,19.98,765.61,8.9,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.85088636686422,True
Station1_LOG00176,SRV019,CL-2,2025-08-01 14:44:00,55.13,67.54,12.97,14.89,18.01,607.03,9.72,Station1,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.42399675719497,True
Station1_LOG00177,SRV043,CL-8,2025-08-01 07:43:00,75.17,42.85,17.18,12.29,10.44,393.77,2.4,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.39419945982786,True
Station1_LOG00178,SRV073,CL-3,2025-08-02 17:49:00,73.0,65.88,11.97,15.09,22.57,371.37,3.16,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.15627586575172,True
Station1_LOG00179,SRV017,CL-6,2025-08-02 20:31:00,85.41,55.91,40.22,19.24,20.65,292.05,5.63,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.10870733673744,False
Station1_LOG00180,SRV014,CL-10,2025-08-02 09:23:00,11.94,22.44,55.96,13.87,4.77,113.04,8.08,Station1,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,93.32892998678997,True
Station1_LOG00181,SRV050,CL-1,2025-08-02 13:14:00,30.4,55.91,40.29,20.15,3.63,697.64,8.74,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,98.7627056258671,True
Station1_LOG00182,SRV096,CL-4,2025-08-01 02:21:00,85.58,24.79,7.92,13.59,16.88,835.59,1.64,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.80411595380004,False
Station1_LOG00183,SRV091,CL-2,2025-08-02 18:12:00,54.37,54.43,47.57,28.85,6.58,549.54,8.59,Station1,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.46093204092236,True
Station1_LOG00184,SRV096,CL-4,2025-08-01 13:09:00,84.39,56.63,44.23,20.7,23.5,447.76,2.88,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.36090892952247,False
Station1_LOG00185,SRV026,CL-2,2025-08-01 18:26:00,75.89,55.91,53.79,2.36,19.8,312.11,3.95,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.75023729671581,True
Station1_LOG00186,SRV084,CL-9,2025-08-02 16:08:00,24.28,26.64,67.71,25.67,12.96,655.54,6.5,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.01818621231345,True
Station1_LOG00187,SRV036,CL-9,2025-08-02 23:59:00,45.76,62.04,5.3,21.84,6.93,932.47,9.12,Station1,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.03142556739132,True
Station1_LOG00188,SRV067,CL-5,2025-08-02 18:22:00,14.96,61.08,32.61,5.86,0.54,967.31,5.56,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.42849507128393,True
Station1_LOG00189,SRV067,CL-5,2025-08-01 15:43:00,48.59,85.77,37.33,4.06,21.69,487.65,2.74,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.44126103713371,False
Station1_LOG00190,SRV086,CL-4,2025-08-01 17:48:00,43.23,70.41,50.82,20.1,9.08,470.84,2.59,Station1,host-086,10.0.41.192,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.45292862725219,True
Station1_LOG00191,SRV066,CL-9,2025-08-01 00:30:00,37.56,52.49,72.73,17.75,18.73,594.91,2.04,Station1,host-066,10.0.248.134,Linux,Frankfurt,Bob,bob@xyzcorp.com,+1-202-691-4215,99.65826283608344,True
Station1_LOG00192,SRV097,CL-3,2025-08-01 03:54:00,85.53,34.14,22.83,25.74,18.07,628.17,7.15,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.87458288736384,False
Station1_LOG00193,SRV020,CL-9,2025-08-02 23:45:00,51.55,28.8,39.54,1.99,6.93,800.14,0.7,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.91259177863243,True
Station1_LOG00194,SRV067,CL-5,2025-08-01 05:28:00,43.74,24.29,42.67,19.42,4.99,973.47,0.49,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.9496899256643,True
Station1_LOG00195,SRV091,CL-2,2025-08-02 13:42:00,63.55,38.04,10.1,16.05,5.06,967.68,6.78,Station1,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.30423003509637,True
Station1_LOG00196,SRV067,CL-5,2025-08-02 20:43:00,89.49,49.4,58.19,14.43,15.38,842.92,3.07,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.6371115497819,False
Station1_LOG00197,SRV032,CL-4,2025-08-02 20:10:00,77.52,55.91,49.94,20.3,9.13,902.95,3.7,Station1,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.591904262946,True
Station1_LOG00198,SRV097,CL-3,2025-08-02 02:05:00,25.82,21.37,39.9,10.15,24.64,249.17,0.92,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.63213243232437,True
Station1_LOG00199,SRV034,CL-6,2025-08-01 08:51:00,32.45,63.87,48.44,17.11,16.64,786.85,4.65,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.41250789639925,True
Station1_LOG00200,SRV016,CL-2,2025-08-01 13:31:00,12.48,74.53,77.47,20.58,14.65,296.19,7.12,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.65256668095348,True
Station1_LOG00201,SRV008,CL-1,2025-08-01 12:11:00,18.13,52.18,13.01,11.39,21.7,153.91,0.23,Station1,host-008,10.0.121.33,Linux,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.85078500064877,True
Station1_LOG00202,SRV073,CL-3,2025-08-01 04:44:00,49.82,50.51,57.07,6.31,13.09,869.54,4.76,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.45556445156126,True
Station1_LOG00203,SRV043,CL-8,2025-08-01 18:14:00,30.76,55.91,73.75,4.87,23.99,545.23,5.85,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.93844813820135,True
Station1_LOG00204,SRV046,CL-7,2025-08-01 15:23:00,71.53,68.37,22.7,28.7,5.36,293.28,2.54,Station1,host-046,10.0.23.82,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.14136975187613,True
Station1_LOG00205,SRV020,CL-9,2025-08-02 18:43:00,38.37,73.28,30.51,19.13,1.47,964.95,3.23,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,99.66638435001755,True
Station1_LOG00206,SRV084,CL-9,2025-08-01 03:24:00,59.04,61.32,15.77,15.56,8.94,738.36,2.04,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.72447325769855,True
Station1_LOG00207,SRV071,CL-2,2025-08-01 23:59:00,70.96,78.8,79.15,3.8,2.14,732.98,9.79,Station1,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.68196076847477,True
Station1_LOG00208,SRV012,CL-3,2025-08-02 11:19:00,26.08,41.78,77.04,28.62,3.22,664.23,1.82,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.7267472411981,True
Station1_LOG00209,SRV016,CL-2,2025-08-01 19:48:00,85.39,20.26,40.67,21.88,5.85,695.08,1.96,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.71881097211065,False
Station1_LOG00210,SRV070,CL-1,2025-08-01 01:31:00,77.7,51.37,65.47,19.37,22.38,606.08,9.64,Station1,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.43435327746379,True
Station1_LOG00211,SRV020,CL-9,2025-08-02 20:10:00,25.31,49.04,69.64,13.45,8.54,220.59,8.32,Station1,host-020,10.0.236.93,Windows,London,Bob,bob@xyzcorp.com,+1-202-691-4215,96.36538377528287,True
Station1_LOG00212,SRV012,CL-3,2025-08-02 10:23:00,21.06,52.0,64.71,8.64,12.74,932.3,6.03,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.35736894269607,True
Station1_LOG00213,SRV078,CL-1,2025-08-02 23:47:00,81.79,88.59,46.07,2.71,22.77,781.15,0.16,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,99.97952157274321,False
Station1_LOG00214,SRV016,CL-2,2025-08-02 15:36:00,63.4,47.71,19.73,6.6,18.24,796.41,8.06,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.99809812671697,True
Station1_LOG00215,SRV074,CL-3,2025-08-02 07:14:00,58.14,86.63,26.69,1.47,22.07,953.46,5.9,Station1,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.38500667111407,False
Station1_LOG00216,SRV013,CL-2,2025-08-01 16:12:00,66.99,26.68,21.46,25.08,24.28,736.16,5.19,Station1,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.29992581102043,True
Station1_LOG00217,SRV028,CL-2,2025-08-02 01:06:00,76.8,28.89,60.05,12.12,3.1,200.49,0.76,Station1,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.62236024844721,True
Station1_LOG00218,SRV050,CL-1,2025-08-02 12:46:00,41.77,21.73,35.11,6.64,17.13,491.41,8.38,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,98.32329578422939,True
Station1_LOG00219,SRV084,CL-9,2025-08-02 01:54:00,69.76,69.0,70.94,21.43,9.57,562.71,2.75,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.51367028613872,True
Station1_LOG00220,SRV014,CL-10,2025-08-01 03:16:00,93.62,61.39,55.51,9.55,23.32,432.93,4.91,Station1,host-014,10.0.7.78,Windows,Mumbai,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.87858578476155,False
Station1_LOG00221,SRV032,CL-4,2025-08-01 02:03:00,79.47,29.89,41.525000000000006,13.14,7.21,964.69,2.17,Station1,host-032,10.0.47.156,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.77556212895352,True
Station1_LOG00222,SRV011,CL-7,2025-08-01 07:31:00,40.94,37.95,16.85,19.57,18.46,600.04,4.13,Station1,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.31641756459275,True
Station1_LOG00223,SRV017,CL-6,2025-08-01 18:03:00,42.71,76.67,70.41,26.41,7.59,250.2,9.27,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,96.42733263961152,True
Station1_LOG00224,SRV078,CL-1,2025-08-02 20:54:00,41.09,25.31,27.21,5.34,21.28,908.74,8.7,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,99.0517091035926,True
